"Contract_ID","Plan_ID","Segment_ID","Contract_Year","Language_Name","Package_Description","Package_Sort","Category_Description","Service_Description","Service_Sort","Cost_Share"
"H5422","011","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$25.00"
"H5422","011","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Prima mensual","80","$25.00"
"H5422","011","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H5422","011","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H5422","011","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Deducible","81","N/A"
"H5422","011","0","2019","English","Package #3","29","Preventive dental","Monthly Premium","80","$43.00"
"H5422","011","0","2019","English","Package #3","29","Comprehensive dental","Monthly Premium","80","$43.00"
"H5422","011","0","2019","English","Package #3","29","Eyewear","Monthly Premium","80","$43.00"
"H5422","011","0","2019","English","Package #3","29","Preventive dental","Deductible","81","N/A"
"H5422","011","0","2019","English","Package #3","29","Comprehensive dental","Deductible","81","N/A"
"H5422","011","0","2019","English","Package #3","29","Eyewear","Deductible","81","N/A"
"H5422","011","0","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Prima mensual","80","$43.00"
"H5422","011","0","2019","Spanish","Paquete # 3","29","Dentales integrals","Prima mensual","80","$43.00"
"H5422","011","0","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Prima mensual","80","$43.00"
"H5422","011","0","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Deducible","81","N/A"
"H5422","011","0","2019","Spanish","Paquete # 3","29","Dentales integrals","Deducible","81","N/A"
"H5422","011","0","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Deducible","81","N/A"
"H5425","001","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$6.00"
"H5425","001","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$6.00"
"H5425","001","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H5425","001","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H5425","001","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$6.00"
"H5425","001","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$6.00"
"H5425","001","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H5425","001","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H5425","001","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$16.00"
"H5425","001","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$16.00"
"H5425","001","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H5425","001","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H5425","001","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$16.00"
"H5425","001","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$16.00"
"H5425","001","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H5425","001","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H5425","004","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$6.00"
"H5425","004","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$6.00"
"H5425","004","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H5425","004","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H5425","004","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$6.00"
"H5425","004","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$6.00"
"H5425","004","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H5425","004","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H5425","004","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$16.00"
"H5425","004","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$16.00"
"H5425","004","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H5425","004","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H5425","004","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$16.00"
"H5425","004","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$16.00"
"H5425","004","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H5425","004","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H5425","005","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$6.00"
"H5425","005","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$6.00"
"H5425","005","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H5425","005","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H5425","005","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$6.00"
"H5425","005","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$6.00"
"H5425","005","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H5425","005","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H5425","005","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$16.00"
"H5425","005","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$16.00"
"H5425","005","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H5425","005","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H5425","005","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$16.00"
"H5425","005","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$16.00"
"H5425","005","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H5425","005","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H5425","006","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$6.00"
"H5425","006","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$6.00"
"H5425","006","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H5425","006","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H5425","006","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$6.00"
"H5425","006","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$6.00"
"H5425","006","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H5425","006","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H5425","006","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$16.00"
"H5425","006","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$16.00"
"H5425","006","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H5425","006","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H5425","006","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$16.00"
"H5425","006","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$16.00"
"H5425","006","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H5425","006","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H5425","007","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$6.00"
"H5425","007","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$6.00"
"H5425","007","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H5425","007","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H5425","007","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$6.00"
"H5425","007","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$6.00"
"H5425","007","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H5425","007","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H5425","007","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$16.00"
"H5425","007","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$16.00"
"H5425","007","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H5425","007","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H5425","007","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$16.00"
"H5425","007","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$16.00"
"H5425","007","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H5425","007","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H5425","008","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$6.00"
"H5425","008","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$6.00"
"H5425","008","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H5425","008","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H5425","008","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$6.00"
"H5425","008","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$6.00"
"H5425","008","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H5425","008","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H5425","008","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$16.00"
"H5425","008","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$16.00"
"H5425","008","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H5425","008","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H5425","008","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$16.00"
"H5425","008","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$16.00"
"H5425","008","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H5425","008","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H5425","009","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$6.00"
"H5425","009","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$6.00"
"H5425","009","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H5425","009","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H5425","009","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$6.00"
"H5425","009","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$6.00"
"H5425","009","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H5425","009","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H5425","009","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$16.00"
"H5425","009","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$16.00"
"H5425","009","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H5425","009","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H5425","009","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$16.00"
"H5425","009","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$16.00"
"H5425","009","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H5425","009","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H5425","019","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$6.00"
"H5425","019","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$6.00"
"H5425","019","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H5425","019","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H5425","019","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$6.00"
"H5425","019","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$6.00"
"H5425","019","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H5425","019","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H5425","019","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$16.00"
"H5425","019","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$16.00"
"H5425","019","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H5425","019","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H5425","019","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$16.00"
"H5425","019","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$16.00"
"H5425","019","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H5425","019","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H5425","020","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$6.00"
"H5425","020","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$6.00"
"H5425","020","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H5425","020","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H5425","020","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$6.00"
"H5425","020","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$6.00"
"H5425","020","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H5425","020","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H5425","020","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$16.00"
"H5425","020","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$16.00"
"H5425","020","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H5425","020","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H5425","020","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$16.00"
"H5425","020","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$16.00"
"H5425","020","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H5425","020","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H5425","028","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$6.00"
"H5425","028","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$6.00"
"H5425","028","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H5425","028","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H5425","028","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$6.00"
"H5425","028","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$6.00"
"H5425","028","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H5425","028","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H5425","028","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$16.00"
"H5425","028","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$16.00"
"H5425","028","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H5425","028","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H5425","028","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$16.00"
"H5425","028","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$16.00"
"H5425","028","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H5425","028","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H5425","033","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$6.00"
"H5425","033","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$6.00"
"H5425","033","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H5425","033","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H5425","033","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$6.00"
"H5425","033","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$6.00"
"H5425","033","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H5425","033","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H5425","033","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$16.00"
"H5425","033","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$16.00"
"H5425","033","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H5425","033","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H5425","033","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$16.00"
"H5425","033","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$16.00"
"H5425","033","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H5425","033","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H5425","034","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$6.00"
"H5425","034","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$6.00"
"H5425","034","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H5425","034","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H5425","034","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$6.00"
"H5425","034","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$6.00"
"H5425","034","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H5425","034","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H5425","034","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$16.00"
"H5425","034","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$16.00"
"H5425","034","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H5425","034","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H5425","034","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$16.00"
"H5425","034","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$16.00"
"H5425","034","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H5425","034","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H5425","052","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$6.00"
"H5425","052","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$6.00"
"H5425","052","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H5425","052","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H5425","052","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$6.00"
"H5425","052","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$6.00"
"H5425","052","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H5425","052","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H5425","052","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$16.00"
"H5425","052","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$16.00"
"H5425","052","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H5425","052","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H5425","052","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$16.00"
"H5425","052","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$16.00"
"H5425","052","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H5425","052","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H5425","053","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$6.00"
"H5425","053","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$6.00"
"H5425","053","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H5425","053","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H5425","053","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$6.00"
"H5425","053","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$6.00"
"H5425","053","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H5425","053","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H5425","053","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$16.00"
"H5425","053","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$16.00"
"H5425","053","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H5425","053","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H5425","053","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$16.00"
"H5425","053","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$16.00"
"H5425","053","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H5425","053","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H5425","054","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$6.00"
"H5425","054","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$6.00"
"H5425","054","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H5425","054","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H5425","054","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$6.00"
"H5425","054","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$6.00"
"H5425","054","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H5425","054","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H5425","054","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$16.00"
"H5425","054","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$16.00"
"H5425","054","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H5425","054","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H5425","054","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$16.00"
"H5425","054","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$16.00"
"H5425","054","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H5425","054","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H5425","055","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$6.00"
"H5425","055","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$6.00"
"H5425","055","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H5425","055","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H5425","055","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$6.00"
"H5425","055","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$6.00"
"H5425","055","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H5425","055","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H5425","055","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$16.00"
"H5425","055","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$16.00"
"H5425","055","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H5425","055","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H5425","055","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$16.00"
"H5425","055","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$16.00"
"H5425","055","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H5425","055","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H5425","061","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$6.00"
"H5425","061","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$6.00"
"H5425","061","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H5425","061","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H5425","061","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$6.00"
"H5425","061","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$6.00"
"H5425","061","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H5425","061","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H5425","061","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$16.00"
"H5425","061","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$16.00"
"H5425","061","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H5425","061","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H5425","061","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$16.00"
"H5425","061","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$16.00"
"H5425","061","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H5425","061","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H5425","064","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$6.00"
"H5425","064","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$6.00"
"H5425","064","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H5425","064","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H5425","064","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$6.00"
"H5425","064","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$6.00"
"H5425","064","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H5425","064","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H5425","064","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$16.00"
