"Contract_ID","Plan_ID","Cobrand_ID","Cobrand_name","Contract_Year"
"S5768","125","563","Fred's","2019"
"S5768","126","563","Fred's","2019"
"S5768","127","563","Fred's","2019"
"S5768","128","563","Fred's","2019"
"S5768","129","563","Fred's","2019"
"S5768","130","563","Fred's","2019"
"S5768","131","563","Fred's","2019"
"S5768","132","563","Fred's","2019"
"S5768","133","563","Fred's","2019"
"S5768","134","563","Fred's","2019"
"S5768","135","563","Fred's","2019"
"S5768","136","563","Fred's","2019"
"S5768","137","563","Fred's","2019"
"S5768","138","563","Fred's","2019"
"S5768","139","563","Fred's","2019"
"S5768","140","563","Fred's","2019"
"S5768","141","563","Fred's","2019"
"S5768","142","563","Fred's","2019"
"S5768","143","563","Fred's","2019"
"S5768","144","563","Fred's","2019"
"S5768","145","563","Fred's","2019"
"S5768","146","563","Fred's","2019"
"S5768","147","563","Fred's","2019"
"S5768","148","563","Fred's","2019"
"S5768","149","563","Fred's","2019"
"S5768","150","563","Fred's","2019"
"S5768","151","563","Fred's","2019"
"S5768","152","563","Fred's","2019"
"S5768","153","563","Fred's","2019"
"S5768","154","563","Fred's","2019"
"S5768","155","563","Fred's","2019"
"S5768","197","563","Fred's","2019"
"S5768","198","563","Fred's","2019"
"S5768","200","563","Fred's","2019"
"S5810","035","563","Fred's","2019"
"S5810","036","563","Fred's","2019"
"S5810","037","563","Fred's","2019"
"S5810","038","563","Fred's","2019"
"S5810","039","563","Fred's","2019"
"S5810","040","563","Fred's","2019"
"S5810","041","563","Fred's","2019"
"S5810","042","563","Fred's","2019"
"S5810","043","563","Fred's","2019"
"S5810","044","563","Fred's","2019"
"S5810","045","563","Fred's","2019"
"S5810","046","563","Fred's","2019"
"S5810","047","563","Fred's","2019"
"S5810","048","563","Fred's","2019"
"S5810","049","563","Fred's","2019"
"S5810","050","563","Fred's","2019"
"S5810","051","563","Fred's","2019"
"S5810","052","563","Fred's","2019"
"S5810","053","563","Fred's","2019"
"S5810","054","563","Fred's","2019"
"S5810","055","563","Fred's","2019"
"S5810","056","563","Fred's","2019"
"S5810","057","563","Fred's","2019"
"S5810","058","563","Fred's","2019"
"S5810","059","563","Fred's","2019"
"S5810","060","563","Fred's","2019"
"S5810","061","563","Fred's","2019"
"S5810","062","563","Fred's","2019"
"S5810","063","563","Fred's","2019"
"S5810","064","563","Fred's","2019"
"S5810","065","563","Fred's","2019"
"S5810","066","563","Fred's","2019"
"S5810","067","563","Fred's","2019"
"S5810","068","563","Fred's","2019"
"S5810","276","563","Fred's","2019"
"S5810","277","563","Fred's","2019"
"S5810","278","563","Fred's","2019"
"S5810","279","563","Fred's","2019"
"S5810","280","563","Fred's","2019"
"S5810","281","563","Fred's","2019"
"S5810","282","563","Fred's","2019"
"S5810","283","563","Fred's","2019"
"S5810","284","563","Fred's","2019"
"S5810","285","563","Fred's","2019"
"S5810","286","563","Fred's","2019"
"S5810","287","563","Fred's","2019"
"S5810","288","563","Fred's","2019"
"S5810","289","563","Fred's","2019"
"S5810","290","563","Fred's","2019"
"S5810","291","563","Fred's","2019"
"S5810","292","563","Fred's","2019"
"S5810","293","563","Fred's","2019"
"S5810","294","563","Fred's","2019"
"S5810","295","563","Fred's","2019"
"S5810","296","563","Fred's","2019"
"S5810","297","563","Fred's","2019"
"S5810","298","563","Fred's","2019"
"S5810","299","563","Fred's","2019"
"S5810","300","563","Fred's","2019"
"S5810","301","563","Fred's","2019"
"S5810","302","563","Fred's","2019"
"S5810","303","563","Fred's","2019"
"S5810","304","563","Fred's","2019"
"S5810","305","563","Fred's","2019"
"S5810","306","563","Fred's","2019"
"S5810","307","563","Fred's","2019"
"S5810","308","563","Fred's","2019"
"S5810","309","563","Fred's","2019"
"S5810","801","563","Fred's","2019"
"S5617","801","564","Fred's Stores of Tennessee  Inc.","2019"
"S5617","802","564","Fred's Stores of Tennessee  Inc.","2019"
"S5617","805","564","Fred's Stores of Tennessee  Inc.","2019"
"S5617","806","564","Fred's Stores of Tennessee  Inc.","2019"
"H1225","001","565","Frederick Memorial Health System","2019"
"H1225","002","565","Frederick Memorial Health System","2019"
"H3890","001","565","Frederick Memorial Health System","2019"
"H3890","002","565","Frederick Memorial Health System","2019"
"H3931","081","567","Fruth","2019"
"H5521","177","567","Fruth","2019"
"S4802","012","568","Fruth Pharmacy  Inc.","2019"
"S4802","013","568","Fruth Pharmacy  Inc.","2019"
"S4802","014","568","Fruth Pharmacy  Inc.","2019"
"S4802","020","568","Fruth Pharmacy  Inc.","2019"
"S4802","021","568","Fruth Pharmacy  Inc.","2019"
"S4802","069","568","Fruth Pharmacy  Inc.","2019"
"S4802","070","568","Fruth Pharmacy  Inc.","2019"
"S4802","071","568","Fruth Pharmacy  Inc.","2019"
"S4802","072","568","Fruth Pharmacy  Inc.","2019"
"S4802","073","568","Fruth Pharmacy  Inc.","2019"
"S4802","074","568","Fruth Pharmacy  Inc.","2019"
"S4802","075","568","Fruth Pharmacy  Inc.","2019"
"S4802","076","568","Fruth Pharmacy  Inc.","2019"
"S4802","077","568","Fruth Pharmacy  Inc.","2019"
"S4802","078","568","Fruth Pharmacy  Inc.","2019"
"S4802","079","568","Fruth Pharmacy  Inc.","2019"
"S4802","080","568","Fruth Pharmacy  Inc.","2019"
"S4802","081","568","Fruth Pharmacy  Inc.","2019"
"S4802","082","568","Fruth Pharmacy  Inc.","2019"
"S4802","083","568","Fruth Pharmacy  Inc.","2019"
"S4802","084","568","Fruth Pharmacy  Inc.","2019"
"S4802","085","568","Fruth Pharmacy  Inc.","2019"
"S4802","086","568","Fruth Pharmacy  Inc.","2019"
"S4802","087","568","Fruth Pharmacy  Inc.","2019"
"S4802","088","568","Fruth Pharmacy  Inc.","2019"
"S4802","089","568","Fruth Pharmacy  Inc.","2019"
"S4802","090","568","Fruth Pharmacy  Inc.","2019"
"S4802","091","568","Fruth Pharmacy  Inc.","2019"
"S4802","092","568","Fruth Pharmacy  Inc.","2019"
"S4802","093","568","Fruth Pharmacy  Inc.","2019"
"S4802","094","568","Fruth Pharmacy  Inc.","2019"
"S4802","095","568","Fruth Pharmacy  Inc.","2019"
"S4802","096","568","Fruth Pharmacy  Inc.","2019"
"S4802","097","568","Fruth Pharmacy  Inc.","2019"
"S4802","098","568","Fruth Pharmacy  Inc.","2019"
"S4802","099","568","Fruth Pharmacy  Inc.","2019"
"S4802","100","568","Fruth Pharmacy  Inc.","2019"
"S4802","101","568","Fruth Pharmacy  Inc.","2019"
"S4802","102","568","Fruth Pharmacy  Inc.","2019"
"S4802","103","568","Fruth Pharmacy  Inc.","2019"
"S4802","104","568","Fruth Pharmacy  Inc.","2019"
"S4802","105","568","Fruth Pharmacy  Inc.","2019"
"S4802","106","568","Fruth Pharmacy  Inc.","2019"
"S4802","107","568","Fruth Pharmacy  Inc.","2019"
"S4802","108","568","Fruth Pharmacy  Inc.","2019"
"S4802","109","568","Fruth Pharmacy  Inc.","2019"
"S4802","110","568","Fruth Pharmacy  Inc.","2019"
"S4802","111","568","Fruth Pharmacy  Inc.","2019"
"S4802","112","568","Fruth Pharmacy  Inc.","2019"
"S4802","113","568","Fruth Pharmacy  Inc.","2019"
"S4802","114","568","Fruth Pharmacy  Inc.","2019"
"S4802","115","568","Fruth Pharmacy  Inc.","2019"
"S4802","116","568","Fruth Pharmacy  Inc.","2019"
"S4802","118","568","Fruth Pharmacy  Inc.","2019"
"S4802","119","568","Fruth Pharmacy  Inc.","2019"
"S4802","120","568","Fruth Pharmacy  Inc.","2019"
"S4802","121","568","Fruth Pharmacy  Inc.","2019"
"S4802","122","568","Fruth Pharmacy  Inc.","2019"
"S4802","123","568","Fruth Pharmacy  Inc.","2019"
"S4802","125","568","Fruth Pharmacy  Inc.","2019"
"S4802","127","568","Fruth Pharmacy  Inc.","2019"
"S4802","128","568","Fruth Pharmacy  Inc.","2019"
"S4802","129","568","Fruth Pharmacy  Inc.","2019"
"S4802","130","568","Fruth Pharmacy  Inc.","2019"
"S4802","132","568","Fruth Pharmacy  Inc.","2019"
"S4802","133","568","Fruth Pharmacy  Inc.","2019"
"S4802","134","568","Fruth Pharmacy  Inc.","2019"
"S4802","135","568","Fruth Pharmacy  Inc.","2019"
"S4802","136","568","Fruth Pharmacy  Inc.","2019"
"S4802","137","568","Fruth Pharmacy  Inc.","2019"
"S4802","138","568","Fruth Pharmacy  Inc.","2019"
"S4802","139","568","Fruth Pharmacy  Inc.","2019"
"S4802","140","568","Fruth Pharmacy  Inc.","2019"
"S4802","141","568","Fruth Pharmacy  Inc.","2019"
"S4802","142","568","Fruth Pharmacy  Inc.","2019"
"S4802","143","568","Fruth Pharmacy  Inc.","2019"
"S4802","144","568","Fruth Pharmacy  Inc.","2019"
"S4802","145","568","Fruth Pharmacy  Inc.","2019"
"S4802","146","568","Fruth Pharmacy  Inc.","2019"
"S4802","147","568","Fruth Pharmacy  Inc.","2019"
"S4802","148","568","Fruth Pharmacy  Inc.","2019"
"S4802","149","568","Fruth Pharmacy  Inc.","2019"
"S4802","150","568","Fruth Pharmacy  Inc.","2019"
"S4802","151","568","Fruth Pharmacy  Inc.","2019"
"S4802","152","568","Fruth Pharmacy  Inc.","2019"
"S4802","153","568","Fruth Pharmacy  Inc.","2019"
"S4802","154","568","Fruth Pharmacy  Inc.","2019"
"S4802","155","568","Fruth Pharmacy  Inc.","2019"
"S4802","156","568","Fruth Pharmacy  Inc.","2019"
"S4802","157","568","Fruth Pharmacy  Inc.","2019"
"S4802","158","568","Fruth Pharmacy  Inc.","2019"
"S4802","159","568","Fruth Pharmacy  Inc.","2019"
"S4802","160","568","Fruth Pharmacy  Inc.","2019"
"S4802","161","568","Fruth Pharmacy  Inc.","2019"
"S4802","162","568","Fruth Pharmacy  Inc.","2019"
"S4802","163","568","Fruth Pharmacy  Inc.","2019"
"S4802","164","568","Fruth Pharmacy  Inc.","2019"
"S4802","165","568","Fruth Pharmacy  Inc.","2019"
"S4802","166","568","Fruth Pharmacy  Inc.","2019"
"S4802","167","568","Fruth Pharmacy  Inc.","2019"
"S4802","168","568","Fruth Pharmacy  Inc.","2019"
"S4802","169","568","Fruth Pharmacy  Inc.","2019"
"H1608","007","569","Fry's Food & Drug","2019"
"H1608","008","569","Fry's Food & Drug","2019"
"H1608","012","569","Fry's Food & Drug","2019"
"H1608","013","569","Fry's Food & Drug","2019"
"H1608","016","569","Fry's Food & Drug","2019"
"H1608","017","569","Fry's Food & Drug","2019"
"H1608","018","569","Fry's Food & Drug","2019"
"H1608","021","569","Fry's Food & Drug","2019"
"H1608","024","569","Fry's Food & Drug","2019"
"H1608","026","569","Fry's Food & Drug","2019"
"H1608","027","569","Fry's Food & Drug","2019"
"H1608","028","569","Fry's Food & Drug","2019"
"H1608","029","569","Fry's Food & Drug","2019"
"H1608","037","569","Fry's Food & Drug","2019"
"H1608","038","569","Fry's Food & Drug","2019"
"H1609","001","569","Fry's Food & Drug","2019"
"H1609","009","569","Fry's Food & Drug","2019"
"H1609","014","569","Fry's Food & Drug","2019"
"H1609","015","569","Fry's Food & Drug","2019"
"H1609","016","569","Fry's Food & Drug","2019"
"H1609","017","569","Fry's Food & Drug","2019"
"H1609","018","569","Fry's Food & Drug","2019"
"H1609","019","569","Fry's Food & Drug","2019"
"H1609","020","569","Fry's Food & Drug","2019"
"H1609","021","569","Fry's Food & Drug","2019"
"H1609","022","569","Fry's Food & Drug","2019"
"H1609","023","569","Fry's Food & Drug","2019"
"H1609","024","569","Fry's Food & Drug","2019"
"H1609","025","569","Fry's Food & Drug","2019"
"H1609","026","569","Fry's Food & Drug","2019"
"H1609","027","569","Fry's Food & Drug","2019"
"H1609","028","569","Fry's Food & Drug","2019"
"H1692","002","569","Fry's Food & Drug","2019"
"H1692","003","569","Fry's Food & Drug","2019"
"H1692","004","569","Fry's Food & Drug","2019"
"H2663","002","569","Fry's Food & Drug","2019"
"H2663","005","569","Fry's Food & Drug","2019"
"H2663","006","569","Fry's Food & Drug","2019"
"H2663","015","569","Fry's Food & Drug","2019"
"H2663","016","569","Fry's Food & Drug","2019"
"H2663","017","569","Fry's Food & Drug","2019"
"H2663","032","569","Fry's Food & Drug","2019"
"H3152","022","569","Fry's Food & Drug","2019"
"H3152","048","569","Fry's Food & Drug","2019"
"H3152","080","569","Fry's Food & Drug","2019"
"H3152","082","569","Fry's Food & Drug","2019"
"H3152","084","569","Fry's Food & Drug","2019"
"H3152","085","569","Fry's Food & Drug","2019"
"H3312","002","569","Fry's Food & Drug","2019"
"H3312","018","569","Fry's Food & Drug","2019"
"H3312","048","569","Fry's Food & Drug","2019"
"H3312","063","569","Fry's Food & Drug","2019"
"H3597","001","569","Fry's Food & Drug","2019"
"H3597","007","569","Fry's Food & Drug","2019"
"H3597","009","569","Fry's Food & Drug","2019"
"H3928","001","569","Fry's Food & Drug","2019"
"H3928","002","569","Fry's Food & Drug","2019"
"H3931","004","569","Fry's Food & Drug","2019"
"H3931","055","569","Fry's Food & Drug","2019"
"H3931","064","569","Fry's Food & Drug","2019"
"H3931","070","569","Fry's Food & Drug","2019"
"H3931","081","569","Fry's Food & Drug","2019"
"H3931","091","569","Fry's Food & Drug","2019"
"H3931","092","569","Fry's Food & Drug","2019"
"H3931","093","569","Fry's Food & Drug","2019"
"H3931","094","569","Fry's Food & Drug","2019"
"H3931","095","569","Fry's Food & Drug","2019"
"H3931","096","569","Fry's Food & Drug","2019"
"H3931","097","569","Fry's Food & Drug","2019"
"H3931","098","569","Fry's Food & Drug","2019"
"H3931","099","569","Fry's Food & Drug","2019"
"H3931","100","569","Fry's Food & Drug","2019"
"H3931","101","569","Fry's Food & Drug","2019"
"H3931","102","569","Fry's Food & Drug","2019"
"H3931","104","569","Fry's Food & Drug","2019"
"H3931","105","569","Fry's Food & Drug","2019"
"H3931","106","569","Fry's Food & Drug","2019"
"H3931","107","569","Fry's Food & Drug","2019"
"H3931","108","569","Fry's Food & Drug","2019"
"H3931","109","569","Fry's Food & Drug","2019"
"H3931","110","569","Fry's Food & Drug","2019"
"H3931","115","569","Fry's Food & Drug","2019"
"H3931","118","569","Fry's Food & Drug","2019"
"H3931","122","569","Fry's Food & Drug","2019"
"H3931","123","569","Fry's Food & Drug","2019"
"H3931","124","569","Fry's Food & Drug","2019"
"H3931","125","569","Fry's Food & Drug","2019"
"H3931","126","569","Fry's Food & Drug","2019"
"H3931","127","569","Fry's Food & Drug","2019"
"H3931","129","569","Fry's Food & Drug","2019"
"H3931","130","569","Fry's Food & Drug","2019"
"H3959","001","569","Fry's Food & Drug","2019"
"H3959","002","569","Fry's Food & Drug","2019"
"H3959","010","569","Fry's Food & Drug","2019"
"H3959","011","569","Fry's Food & Drug","2019"
"H3959","032","569","Fry's Food & Drug","2019"
"H3959","033","569","Fry's Food & Drug","2019"
"H3959","035","569","Fry's Food & Drug","2019"
"H3959","036","569","Fry's Food & Drug","2019"
"H3959","037","569","Fry's Food & Drug","2019"
"H3959","039","569","Fry's Food & Drug","2019"
"H3959","043","569","Fry's Food & Drug","2019"
"H3959","049","569","Fry's Food & Drug","2019"
"H3959","051","569","Fry's Food & Drug","2019"
"H4523","001","569","Fry's Food & Drug","2019"
"H4523","015","569","Fry's Food & Drug","2019"
"H4523","020","569","Fry's Food & Drug","2019"
"H4523","021","569","Fry's Food & Drug","2019"
"H4523","024","569","Fry's Food & Drug","2019"
"H5302","011","569","Fry's Food & Drug","2019"
"H5521","012","569","Fry's Food & Drug","2019"
"H5521","013","569","Fry's Food & Drug","2019"
"H5521","015","569","Fry's Food & Drug","2019"
"H5521","016","569","Fry's Food & Drug","2019"
"H5521","020","569","Fry's Food & Drug","2019"
"H5521","022","569","Fry's Food & Drug","2019"
"H5521","027","569","Fry's Food & Drug","2019"
"H5521","033","569","Fry's Food & Drug","2019"
"H5521","037","569","Fry's Food & Drug","2019"
"H5521","040","569","Fry's Food & Drug","2019"
"H5521","053","569","Fry's Food & Drug","2019"
"H5521","055","569","Fry's Food & Drug","2019"
"H5521","056","569","Fry's Food & Drug","2019"
"H5521","057","569","Fry's Food & Drug","2019"
"H5521","058","569","Fry's Food & Drug","2019"
"H5521","059","569","Fry's Food & Drug","2019"
"H5521","060","569","Fry's Food & Drug","2019"
"H5521","076","569","Fry's Food & Drug","2019"
"H5521","077","569","Fry's Food & Drug","2019"
"H5521","081","569","Fry's Food & Drug","2019"
"H5521","082","569","Fry's Food & Drug","2019"
"H5521","083","569","Fry's Food & Drug","2019"
"H5521","084","569","Fry's Food & Drug","2019"
"H5521","085","569","Fry's Food & Drug","2019"
"H5521","086","569","Fry's Food & Drug","2019"
"H5521","087","569","Fry's Food & Drug","2019"
"H5521","088","569","Fry's Food & Drug","2019"
"H5521","089","569","Fry's Food & Drug","2019"
"H5521","090","569","Fry's Food & Drug","2019"
"H5521","091","569","Fry's Food & Drug","2019"
"H5521","092","569","Fry's Food & Drug","2019"
"H5521","094","569","Fry's Food & Drug","2019"
"H5521","095","569","Fry's Food & Drug","2019"
"H5521","099","569","Fry's Food & Drug","2019"
"H5521","100","569","Fry's Food & Drug","2019"
"H5521","101","569","Fry's Food & Drug","2019"
"H5521","102","569","Fry's Food & Drug","2019"
"H5521","103","569","Fry's Food & Drug","2019"
"H5521","104","569","Fry's Food & Drug","2019"
"H5521","105","569","Fry's Food & Drug","2019"
"H5521","107","569","Fry's Food & Drug","2019"
"H5521","108","569","Fry's Food & Drug","2019"
"H5521","109","569","Fry's Food & Drug","2019"
"H5521","110","569","Fry's Food & Drug","2019"
"H5521","130","569","Fry's Food & Drug","2019"
"H5521","131","569","Fry's Food & Drug","2019"
"H5521","167","569","Fry's Food & Drug","2019"
"H5521","168","569","Fry's Food & Drug","2019"
"H5521","169","569","Fry's Food & Drug","2019"
"H5521","170","569","Fry's Food & Drug","2019"
"H5521","171","569","Fry's Food & Drug","2019"
"H5521","177","569","Fry's Food & Drug","2019"
"H5521","178","569","Fry's Food & Drug","2019"
"H5521","179","569","Fry's Food & Drug","2019"
"H5521","183","569","Fry's Food & Drug","2019"
"H5521","184","569","Fry's Food & Drug","2019"
"H5521","185","569","Fry's Food & Drug","2019"
"H5521","186","569","Fry's Food & Drug","2019"
"H5521","187","569","Fry's Food & Drug","2019"
"H5521","190","569","Fry's Food & Drug","2019"
"H5521","196","569","Fry's Food & Drug","2019"
"H5521","197","569","Fry's Food & Drug","2019"
"H5521","199","569","Fry's Food & Drug","2019"
"H5522","001","569","Fry's Food & Drug","2019"
"H5522","002","569","Fry's Food & Drug","2019"
"H5522","004","569","Fry's Food & Drug","2019"
"H5522","005","569","Fry's Food & Drug","2019"
"H5522","013","569","Fry's Food & Drug","2019"
"H5522","014","569","Fry's Food & Drug","2019"
"H5522","017","569","Fry's Food & Drug","2019"
"H5522","018","569","Fry's Food & Drug","2019"
"H5793","001","569","Fry's Food & Drug","2019"
"H5793","010","569","Fry's Food & Drug","2019"
"H5793","011","569","Fry's Food & Drug","2019"
"H7149","001","569","Fry's Food & Drug","2019"
"H7149","004","569","Fry's Food & Drug","2019"
"H7301","002","569","Fry's Food & Drug","2019"
"H7301","006","569","Fry's Food & Drug","2019"
"H7301","007","569","Fry's Food & Drug","2019"
"H8649","003","569","Fry's Food & Drug","2019"
"H8649","008","569","Fry's Food & Drug","2019"
"R6694","003","569","Fry's Food & Drug","2019"
"R6694","006","569","Fry's Food & Drug","2019"
"H2422","002","570","Fulcrum Health  Inc.","2019"
"H2462","004","570","Fulcrum Health  Inc.","2019"
"H2462","010","570","Fulcrum Health  Inc.","2019"
"H2462","016","570","Fulcrum Health  Inc.","2019"
"H2462","017","570","Fulcrum Health  Inc.","2019"
"H2462","018","570","Fulcrum Health  Inc.","2019"
"H2462","019","570","Fulcrum Health  Inc.","2019"
"H2462","023","570","Fulcrum Health  Inc.","2019"
"H2462","024","570","Fulcrum Health  Inc.","2019"
"H2462","025","570","Fulcrum Health  Inc.","2019"
"H2462","801","570","Fulcrum Health  Inc.","2019"
"H2462","802","570","Fulcrum Health  Inc.","2019"
"H3416","001","570","Fulcrum Health  Inc.","2019"
"H3416","001","570","Fulcrum Health  Inc.","2019"
"H3416","002","570","Fulcrum Health  Inc.","2019"
"H3416","002","570","Fulcrum Health  Inc.","2019"
"H3416","801","570","Fulcrum Health  Inc.","2019"
"H3416","803","570","Fulcrum Health  Inc.","2019"
"H4882","001","570","Fulcrum Health  Inc.","2019"
"H4882","002","570","Fulcrum Health  Inc.","2019"
"H4882","003","570","Fulcrum Health  Inc.","2019"
"H4882","004","570","Fulcrum Health  Inc.","2019"
"H4882","005","570","Fulcrum Health  Inc.","2019"
"H4882","801","570","Fulcrum Health  Inc.","2019"
"H4882","803","570","Fulcrum Health  Inc.","2019"
"H2462","022","571","Fulrcum Health  Inc.","2019"
"H0354","001","572","GA Foods  Inc.","2019"
"H0354","024","572","GA Foods  Inc.","2019"
"H0354","027","572","GA Foods  Inc.","2019"
"H0354","028","572","GA Foods  Inc.","2019"
"H0439","002","572","GA Foods  Inc.","2019"
"H0439","003","572","GA Foods  Inc.","2019"
"H0439","003","572","GA Foods  Inc.","2019"
"H0439","006","572","GA Foods  Inc.","2019"
"H1415","013","572","GA Foods  Inc.","2019"
"H1415","021","572","GA Foods  Inc.","2019"
"H1415","024","572","GA Foods  Inc.","2019"
"H2108","001","572","GA Foods  Inc.","2019"
"H2108","022","572","GA Foods  Inc.","2019"
"H2108","028","572","GA Foods  Inc.","2019"
"H2108","029","572","GA Foods  Inc.","2019"
"H2108","030","572","GA Foods  Inc.","2019"
"H2108","032","572","GA Foods  Inc.","2019"
"H2108","033","572","GA Foods  Inc.","2019"
"H3949","009","572","GA Foods  Inc.","2019"
"H3949","013","572","GA Foods  Inc.","2019"
"H3949","024","572","GA Foods  Inc.","2019"
"H3949","026","572","GA Foods  Inc.","2019"
"H3949","030","572","GA Foods  Inc.","2019"
"H3949","031","572","GA Foods  Inc.","2019"
"H4407","004","572","GA Foods  Inc.","2019"
"H4407","011","572","GA Foods  Inc.","2019"
"H4407","026","572","GA Foods  Inc.","2019"
"H4407","027","572","GA Foods  Inc.","2019"
"H4513","009","572","GA Foods  Inc.","2019"
"H4513","010","572","GA Foods  Inc.","2019"
"H4513","025","572","GA Foods  Inc.","2019"
"H4513","026","572","GA Foods  Inc.","2019"
"H4513","027","572","GA Foods  Inc.","2019"
"H4513","028","572","GA Foods  Inc.","2019"
"H4513","029","572","GA Foods  Inc.","2019"
"H4513","030","572","GA Foods  Inc.","2019"
"H4513","033","572","GA Foods  Inc.","2019"
"H4513","034","572","GA Foods  Inc.","2019"
"H4513","035","572","GA Foods  Inc.","2019"
"H4513","036","572","GA Foods  Inc.","2019"
"H4513","037","572","GA Foods  Inc.","2019"
"H4513","038","572","GA Foods  Inc.","2019"
"H4513","039","572","GA Foods  Inc.","2019"
"H4513","040","572","GA Foods  Inc.","2019"
"H4513","042","572","GA Foods  Inc.","2019"
"H4513","043","572","GA Foods  Inc.","2019"
"H4513","044","572","GA Foods  Inc.","2019"
"H4513","045","572","GA Foods  Inc.","2019"
"H4513","046","572","GA Foods  Inc.","2019"
"H4513","046","572","GA Foods  Inc.","2019"
"H4513","047","572","GA Foods  Inc.","2019"
"H4513","048","572","GA Foods  Inc.","2019"
"H4513","049","572","GA Foods  Inc.","2019"
"H4513","049","572","GA Foods  Inc.","2019"
"H5410","004","572","GA Foods  Inc.","2019"
"H5410","013","572","GA Foods  Inc.","2019"
"H5410","018","572","GA Foods  Inc.","2019"
"H5410","024","572","GA Foods  Inc.","2019"
"H5410","025","572","GA Foods  Inc.","2019"
"H7020","004","572","GA Foods  Inc.","2019"
"H7020","005","572","GA Foods  Inc.","2019"
"H7020","006","572","GA Foods  Inc.","2019"
"H7787","001","572","GA Foods  Inc.","2019"
"H7787","002","572","GA Foods  Inc.","2019"
"H9460","001","572","GA Foods  Inc.","2019"
"H9460","002","572","GA Foods  Inc.","2019"
"H9725","001","572","GA Foods  Inc.","2019"
"H9725","003","572","GA Foods  Inc.","2019"
"H9725","005","572","GA Foods  Inc.","2019"
"H9725","006","572","GA Foods  Inc.","2019"
"H0838","020","573","GEISS MED","2019"
"H0838","024","573","GEISS MED","2019"
"H0838","025","573","GEISS MED","2019"
"H0838","028","573","GEISS MED","2019"
"H0838","029","573","GEISS MED","2019"
"H0838","032","573","GEISS MED","2019"
"H0838","033","573","GEISS MED","2019"
"H0838","037","573","GEISS MED","2019"
"H0838","039","573","GEISS MED","2019"
"H0838","039","573","GEISS MED","2019"
"H0838","040","573","GEISS MED","2019"
"H0838","040","573","GEISS MED","2019"
"H0838","041","573","GEISS MED","2019"
"H0354","001","574","GMIA  Inc.","2019"
"H0354","024","574","GMIA  Inc.","2019"
"H0354","027","574","GMIA  Inc.","2019"
"H0354","028","574","GMIA  Inc.","2019"
"H3384","013","575","GS National Insurance","2019"
"H3384","019","575","GS National Insurance","2019"
"H3384","022","575","GS National Insurance","2019"
"H3384","058","575","GS National Insurance","2019"
"H3384","059","575","GS National Insurance","2019"
"H3384","062","575","GS National Insurance","2019"
"H3384","063","575","GS National Insurance","2019"
"H3384","064","575","GS National Insurance","2019"
"H3384","805","575","GS National Insurance","2019"
"H3384","806","575","GS National Insurance","2019"
"H3384","811","575","GS National Insurance","2019"
"H3384","812","575","GS National Insurance","2019"
"H5526","004","575","GS National Insurance","2019"
"H5526","016","575","GS National Insurance","2019"
"H5526","018","575","GS National Insurance","2019"
"H5526","806","575","GS National Insurance","2019"
"H5526","808","575","GS National Insurance","2019"
"H5649","001","576","Garfield Medical Center","2019"
"H5649","002","576","Garfield Medical Center","2019"
"H5649","004","576","Garfield Medical Center","2019"
"H5649","006","576","Garfield Medical Center","2019"
"H5649","008","576","Garfield Medical Center","2019"
"H5649","009","576","Garfield Medical Center","2019"
"H3931","099","577","Gateway Health Alliance","2019"
"H5521","083","577","Gateway Health Alliance","2019"
"H0562","092","578","Gateway Medical Center","2019"
"H0562","101","578","Gateway Medical Center","2019"
"H0562","101","578","Gateway Medical Center","2019"
"S5617","003","579","Gateway Pharmacy Networks","2019"
"S5617","008","579","Gateway Pharmacy Networks","2019"
"S5617","013","579","Gateway Pharmacy Networks","2019"
"S5617","018","579","Gateway Pharmacy Networks","2019"
"S5617","053","579","Gateway Pharmacy Networks","2019"
"S5617","068","579","Gateway Pharmacy Networks","2019"
"S5617","088","579","Gateway Pharmacy Networks","2019"
"S5617","103","579","Gateway Pharmacy Networks","2019"
"S5617","108","579","Gateway Pharmacy Networks","2019"
"S5617","113","579","Gateway Pharmacy Networks","2019"
"S5617","118","579","Gateway Pharmacy Networks","2019"
"S5617","123","579","Gateway Pharmacy Networks","2019"
"S5617","128","579","Gateway Pharmacy Networks","2019"
"S5617","133","579","Gateway Pharmacy Networks","2019"
"S5617","138","579","Gateway Pharmacy Networks","2019"
"S5617","143","579","Gateway Pharmacy Networks","2019"
"S5617","148","579","Gateway Pharmacy Networks","2019"
"S5617","153","579","Gateway Pharmacy Networks","2019"
"S5617","158","579","Gateway Pharmacy Networks","2019"
"S5617","163","579","Gateway Pharmacy Networks","2019"
"S5617","214","579","Gateway Pharmacy Networks","2019"
"S5617","215","579","Gateway Pharmacy Networks","2019"
"S5617","216","579","Gateway Pharmacy Networks","2019"
"S5617","217","579","Gateway Pharmacy Networks","2019"
"S5617","218","579","Gateway Pharmacy Networks","2019"
"S5617","219","579","Gateway Pharmacy Networks","2019"
"S5617","220","579","Gateway Pharmacy Networks","2019"
"S5617","221","579","Gateway Pharmacy Networks","2019"
"S5617","222","579","Gateway Pharmacy Networks","2019"
"S5617","223","579","Gateway Pharmacy Networks","2019"
"S5617","224","579","Gateway Pharmacy Networks","2019"
"S5617","225","579","Gateway Pharmacy Networks","2019"
"S5617","226","579","Gateway Pharmacy Networks","2019"
